snr_db,window,stat,cond,alpha,n_seeds,tpr_mean,tpr_lo,tpr_hi,realised_fpr_mean
5.0,32,tdisp,DS300,0.1,5,0.8733333333333333,0.7258358212928132,1.0208308453738535,0.09333333333333334
5.0,32,tdisp,DS600,0.01,5,0.7866666666666666,0.5174803264328764,1.0558530069004568,0.02
5.0,32,tdisp,DS600,0.05,5,0.8933333333333333,0.7548199155088576,1.031846751157809,0.04666666666666667
5.0,32,tdisp,DS600,0.1,5,0.9333333333333333,0.8126652826152095,1.0540013840514573,0.1
5.0,32,tdisp,DS1000,0.01,5,0.8666666666666666,0.6725359871473231,1.06079734618601,0.02
5.0,32,tdisp,DS1000,0.05,5,0.9466666666666667,0.84278160329831,1.0505517300350233,0.04666666666666667
5.0,32,tdisp,DS1000,0.1,5,0.9666666666666668,0.9159759462069457,1.017357387126388,0.1
5.0,32,tdisp,CDLA,0.01,5,0.013333333333333332,-0.009336246021941857,0.03600291268860852,0.026666666666666665
5.0,32,tdisp,CDLA,0.05,5,0.04,-0.013964392823623446,0.09396439282362345,0.04666666666666667
5.0,32,tdisp,CDLA,0.1,5,0.09333333333333334,-0.005481072168887144,0.1921477388355538,0.10666666666666666
5.0,32,tdisp,CDLB,0.01,5,0.13999999999999999,-0.0015714776982272138,0.2815714776982272,0.02
5.0,32,tdisp,CDLB,0.05,5,0.28666666666666674,0.09121685070669408,0.4821164826266394,0.04666666666666667
5.0,32,tdisp,CDLB,0.1,5,0.4333333333333334,0.20663753978058155,0.6600291268860853,0.1
5.0,32,tdisp,CDLD,0.01,5,0.039999999999999994,-0.005339158710550386,0.08533915871055037,0.02
5.0,32,tdisp,CDLD,0.05,5,0.12666666666666665,-0.05231297636863988,0.30564630970197315,0.04
5.0,32,tdisp,CDLD,0.1,5,0.18666666666666668,-0.048558668201039434,0.4218920015343728,0.1
5.0,32,tdisp,CDLE,0.01,5,0.05333333333333333,-0.054595452313913564,0.16126211898058024,0.02
5.0,32,tdisp,CDLE,0.05,5,0.14666666666666667,-0.035161637723315486,0.3284949710566488,0.04666666666666667
5.0,32,tdisp,CDLE,0.1,5,0.21333333333333332,-0.02189200153437279,0.4485586682010394,0.1
5.0,32,tdisp,S2,0.01,5,0.8866666666666667,0.7475362595175961,1.0257970738157374,0.02
5.0,32,tdisp,S2,0.05,5,0.9266666666666667,0.8081471803533748,1.0451861529799586,0.04666666666666667
5.0,32,tdisp,S2,0.1,5,0.9600000000000002,0.8702712199220701,1.0497287800779302,0.1
5.0,32,tdisp,V30,0.01,5,0.06000000000000001,0.006035607176376578,0.11396439282362344,0.02
5.0,32,tdisp,V30,0.05,5,0.16,0.012502487959479891,0.3074975120405201,0.04666666666666667
5.0,32,tdisp,V30,0.1,5,0.2533333333333333,0.02929793460765584,0.47736873205901076,0.10666666666666666
5.0,32,tdisp,V90,0.01,5,0.9199999999999999,0.882980731930696,0.9570192680693038,0.02
5.0,32,tdisp,V90,0.05,5,0.9866666666666667,0.9639970873113916,1.009336246021942,0.04666666666666667
5.0,32,tdisp,V90,0.1,5,1.0,1.0,1.0,0.10666666666666666
5.0,32,tdisp,V150,0.01,5,1.0,1.0,1.0,0.026666666666666665
5.0,32,tdisp,V150,0.05,5,1.0,1.0,1.0,0.04666666666666667
5.0,32,tdisp,V150,0.1,5,1.0,1.0,1.0,0.1
5.0,32,tdisp,V250,0.01,5,1.0,1.0,1.0,0.02
5.0,32,tdisp,V250,0.05,5,1.0,1.0,1.0,0.04666666666666667
5.0,32,tdisp,V250,0.1,5,1.0,1.0,1.0,0.1
5.0,32,tdisp,V400,0.01,5,1.0,1.0,1.0,0.02
5.0,32,tdisp,V400,0.05,5,1.0,1.0,1.0,0.04666666666666667
5.0,32,tdisp,V400,0.1,5,1.0,1.0,1.0,0.10666666666666666
5.0,32,comb,DS200,0.01,5,1.0,1.0,1.0,0.02
5.0,32,comb,DS200,0.05,5,1.0,1.0,1.0,0.08666666666666667
5.0,32,comb,DS200,0.1,5,1.0,1.0,1.0,0.13333333333333333
5.0,32,comb,DS300,0.01,5,1.0,1.0,1.0,0.026666666666666665
5.0,32,comb,DS300,0.05,5,1.0,1.0,1.0,0.08666666666666667
5.0,32,comb,DS300,0.1,5,1.0,1.0,1.0,0.13999999999999999
5.0,32,comb,DS600,0.01,5,1.0,1.0,1.0,0.026666666666666665
5.0,32,comb,DS600,0.05,5,1.0,1.0,1.0,0.08666666666666667
5.0,32,comb,DS600,0.1,5,1.0,1.0,1.0,0.14666666666666667
5.0,32,comb,DS1000,0.01,5,1.0,1.0,1.0,0.02
5.0,32,comb,DS1000,0.05,5,1.0,1.0,1.0,0.08666666666666667
5.0,32,comb,DS1000,0.1,5,1.0,1.0,1.0,0.13333333333333333
5.0,32,comb,CDLA,0.01,5,0.0,0.0,0.0,0.02
5.0,32,comb,CDLA,0.05,5,0.0,0.0,0.0,0.08666666666666667
5.0,32,comb,CDLA,0.1,5,0.013333333333333332,-0.02368593473597057,0.05035260140263724,0.13333333333333333
5.0,32,comb,CDLB,0.01,5,0.9333333333333333,0.7899583246121313,1.0767083420545354,0.026666666666666665
5.0,32,comb,CDLB,0.05,5,0.9666666666666666,0.8949791623060656,1.0383541710272675,0.08666666666666667
5.0,32,comb,CDLB,0.1,5,0.9866666666666667,0.9496473985973628,1.0236859347359706,0.13333333333333333
5.0,32,comb,CDLD,0.01,5,0.2,-0.3552890210395588,0.7552890210395589,0.026666666666666665
5.0,32,comb,CDLD,0.05,5,0.2,-0.3552890210395588,0.7552890210395589,0.08666666666666667
5.0,32,comb,CDLD,0.1,5,0.21333333333333332,-0.3338760658298718,0.7605427324965384,0.13333333333333333
5.0,32,comb,CDLE,0.01,5,0.22000000000000003,-0.32249334396940293,0.762493343969403,0.026666666666666665
5.0,32,comb,CDLE,0.05,5,0.26000000000000006,-0.26140032517132933,0.7814003251713295,0.08666666666666667
5.0,32,comb,CDLE,0.1,5,0.3333333333333333,-0.14577666437577297,0.8124433310424396,0.13333333333333333
5.0,32,comb,S2,0.01,5,1.0,1.0,1.0,0.026666666666666665
5.0,32,comb,S2,0.05,5,1.0,1.0,1.0,0.08666666666666667
5.0,32,comb,S2,0.1,5,1.0,1.0,1.0,0.14666666666666667
5.0,32,comb,V30,0.01,5,0.06,-0.02482179904972344,0.14482179904972342,0.02
5.0,32,comb,V30,0.05,5,0.1,-0.005521149269443831,0.20552114926944384,0.08666666666666667
5.0,32,comb,V30,0.1,5,0.16666666666666666,0.029395546742186446,0.3039377865911469,0.14666666666666667
5.0,32,comb,V90,0.01,5,0.8333333333333333,0.6703854650211094,0.9962812016455571,0.02
5.0,32,comb,V90,0.05,5,0.9266666666666667,0.8586579286008412,0.9946754047324923,0.08666666666666667
5.0,32,comb,V90,0.1,5,0.9666666666666668,0.9159759462069457,1.017357387126388,0.13333333333333333
5.0,32,comb,V150,0.01,5,1.0,1.0,1.0,0.02
5.0,32,comb,V150,0.05,5,1.0,1.0,1.0,0.08666666666666667
5.0,32,comb,V150,0.1,5,1.0,1.0,1.0,0.14666666666666667
5.0,32,comb,V250,0.01,5,1.0,1.0,1.0,0.026666666666666665
5.0,32,comb,V250,0.05,5,1.0,1.0,1.0,0.08666666666666667
5.0,32,comb,V250,0.1,5,1.0,1.0,1.0,0.13333333333333333
5.0,32,comb,V400,0.01,5,1.0,1.0,1.0,0.026666666666666665
5.0,32,comb,V400,0.05,5,1.0,1.0,1.0,0.08666666666666667
5.0,32,comb,V400,0.1,5,1.0,1.0,1.0,0.13333333333333333
5.0,32,conf_a,DS200,0.01,5,1.0,1.0,1.0,0.05333333333333333
5.0,32,conf_a,DS200,0.05,5,1.0,1.0,1.0,0.10666666666666666
5.0,32,conf_a,DS200,0.1,5,1.0,1.0,1.0,0.16666666666666666
5.0,32,conf_a,DS300,0.01,5,1.0,1.0,1.0,0.06
5.0,32,conf_a,DS300,0.05,5,1.0,1.0,1.0,0.11333333333333333
5.0,32,conf_a,DS300,0.1,5,1.0,1.0,1.0,0.16
5.0,32,conf_a,DS600,0.01,5,1.0,1.0,1.0,0.05333333333333333
5.0,32,conf_a,DS600,0.05,5,1.0,1.0,1.0,0.11333333333333333
5.0,32,conf_a,DS600,0.1,5,1.0,1.0,1.0,0.16
5.0,32,conf_a,DS1000,0.01,5,1.0,1.0,1.0,0.05333333333333333
5.0,32,conf_a,DS1000,0.05,5,1.0,1.0,1.0,0.10666666666666666
5.0,32,conf_a,DS1000,0.1,5,1.0,1.0,1.0,0.16
5.0,32,conf_a,CDLA,0.01,5,0.0,0.0,0.0,0.06
5.0,32,conf_a,CDLA,0.05,5,0.006666666666666666,-0.011842967367985286,0.02517630070131862,0.11333333333333333
5.0,32,conf_a,CDLA,0.1,5,0.013333333333333332,-0.02368593473597057,0.05035260140263724,0.15333333333333332
5.0,32,conf_a,CDLB,0.01,5,1.0,1.0,1.0,0.05333333333333333
5.0,32,conf_a,CDLB,0.05,5,1.0,1.0,1.0,0.11333333333333333
5.0,32,conf_a,CDLB,0.1,5,1.0,1.0,1.0,0.16
5.0,32,conf_a,CDLD,0.01,5,0.38,0.0022492502346358467,0.7577507497653642,0.05333333333333333
5.0,32,conf_a,CDLD,0.05,5,0.5599999999999999,0.13247152662820916,0.9875284733717907,0.10666666666666666
5.0,32,conf_a,CDLD,0.1,5,0.6533333333333333,0.18270063586050972,1.123966030806157,0.16
5.0,32,conf_a,CDLE,0.01,5,0.8666666666666666,0.5191485957493358,1.2141847375839974,0.06
5.0,32,conf_a,CDLE,0.05,5,0.9266666666666665,0.723060692285495,1.130272641047838,0.11333333333333333
5.0,32,conf_a,CDLE,0.1,5,0.9266666666666665,0.723060692285495,1.130272641047838,0.16
5.0,32,conf_a,S2,0.01,5,1.0,1.0,1.0,0.06
5.0,32,conf_a,S2,0.05,5,1.0,1.0,1.0,0.11333333333333333
5.0,32,conf_a,S2,0.1,5,1.0,1.0,1.0,0.16666666666666666
5.0,32,conf_a,V30,0.01,5,0.13333333333333333,-0.03222186642716854,0.29888853309383523,0.05333333333333333
5.0,32,conf_a,V30,0.05,5,0.28,-0.020745955506538682,0.5807459555065387,0.11333333333333333
5.0,32,conf_a,V30,0.1,5,0.33999999999999997,0.04675224710787085,0.6332477528921291,0.16666666666666666
5.0,32,conf_a,V90,0.01,5,0.9533333333333334,0.9061428407672576,1.0005238258994091,0.04666666666666667
5.0,32,conf_a,V90,0.05,5,0.9866666666666667,0.9639970873113916,1.009336246021942,0.11333333333333333
5.0,32,conf_a,V90,0.1,5,0.9933333333333334,0.9748236992986814,1.0118429673679854,0.16
5.0,32,conf_a,V150,0.01,5,1.0,1.0,1.0,0.06
5.0,32,conf_a,V150,0.05,5,1.0,1.0,1.0,0.11333333333333333
5.0,32,conf_a,V150,0.1,5,1.0,1.0,1.0,0.15333333333333332
5.0,32,conf_a,V250,0.01,5,1.0,1.0,1.0,0.06
5.0,32,conf_a,V250,0.05,5,1.0,1.0,1.0,0.10666666666666666
5.0,32,conf_a,V250,0.1,5,1.0,1.0,1.0,0.16
5.0,32,conf_a,V400,0.01,5,1.0,1.0,1.0,0.05333333333333333
5.0,32,conf_a,V400,0.05,5,1.0,1.0,1.0,0.10666666666666666
5.0,32,conf_a,V400,0.1,5,1.0,1.0,1.0,0.15333333333333332
5.0,32,conf_d,DS200,0.01,5,1.0,1.0,1.0,0.04
5.0,32,conf_d,DS200,0.05,5,1.0,1.0,1.0,0.12
5.0,32,conf_d,DS200,0.1,5,1.0,1.0,1.0,0.13999999999999999
5.0,32,conf_d,DS300,0.01,5,1.0,1.0,1.0,0.04
5.0,32,conf_d,DS300,0.05,5,1.0,1.0,1.0,0.12
5.0,32,conf_d,DS300,0.1,5,1.0,1.0,1.0,0.13999999999999999
5.0,32,conf_d,DS600,0.01,5,1.0,1.0,1.0,0.04
5.0,32,conf_d,DS600,0.05,5,1.0,1.0,1.0,0.12
5.0,32,conf_d,DS600,0.1,5,1.0,1.0,1.0,0.13999999999999999
5.0,32,conf_d,DS1000,0.01,5,1.0,1.0,1.0,0.04
5.0,32,conf_d,DS1000,0.05,5,1.0,1.0,1.0,0.12
5.0,32,conf_d,DS1000,0.1,5,1.0,1.0,1.0,0.13333333333333336
5.0,32,conf_d,CDLA,0.01,5,0.0,0.0,0.0,0.04666666666666667
5.0,32,conf_d,CDLA,0.05,5,0.0,0.0,0.0,0.12
5.0,32,conf_d,CDLA,0.1,5,0.006666666666666666,-0.011842967367985286,0.02517630070131862,0.13999999999999999
5.0,32,conf_d,CDLB,0.01,5,1.0,1.0,1.0,0.04
5.0,32,conf_d,CDLB,0.05,5,1.0,1.0,1.0,0.12
5.0,32,conf_d,CDLB,0.1,5,1.0,1.0,1.0,0.13999999999999999
5.0,32,conf_d,CDLD,0.01,5,0.8266666666666668,0.5658843808587459,1.0874489524745876,0.053333333333333344
5.0,32,conf_d,CDLD,0.05,5,0.9066666666666666,0.7453034181887288,1.0680299151446044,0.12
5.0,32,conf_d,CDLD,0.1,5,0.9400000000000001,0.8144615541101042,1.065538445889896,0.13999999999999999
5.0,32,conf_d,CDLE,0.01,5,1.0,1.0,1.0,0.04
5.0,32,conf_d,CDLE,0.05,5,1.0,1.0,1.0,0.11333333333333333
5.0,32,conf_d,CDLE,0.1,5,1.0,1.0,1.0,0.13999999999999999
5.0,32,conf_d,S2,0.01,5,1.0,1.0,1.0,0.04
5.0,32,conf_d,S2,0.05,5,1.0,1.0,1.0,0.12
5.0,32,conf_d,S2,0.1,5,1.0,1.0,1.0,0.13999999999999999
5.0,32,conf_d,V30,0.01,5,0.13333333333333333,-0.05633397531567538,0.323000641982342,0.04666666666666667
5.0,32,conf_d,V30,0.05,5,0.26666666666666666,0.008193693884471387,0.5251396394488619,0.12
5.0,32,conf_d,V30,0.1,5,0.35333333333333333,0.0905877905595418,0.6160788761071249,0.13999999999999999
5.0,32,conf_d,V90,0.01,5,0.9933333333333334,0.9748236992986814,1.0118429673679854,0.04666666666666667
5.0,32,conf_d,V90,0.05,5,0.9933333333333334,0.9748236992986814,1.0118429673679854,0.12
5.0,32,conf_d,V90,0.1,5,1.0,1.0,1.0,0.13333333333333336
5.0,32,conf_d,V150,0.01,5,1.0,1.0,1.0,0.04666666666666667
5.0,32,conf_d,V150,0.05,5,1.0,1.0,1.0,0.11333333333333333
5.0,32,conf_d,V150,0.1,5,1.0,1.0,1.0,0.13999999999999999
5.0,32,conf_d,V250,0.01,5,1.0,1.0,1.0,0.04
5.0,32,conf_d,V250,0.05,5,1.0,1.0,1.0,0.12
5.0,32,conf_d,V250,0.1,5,1.0,1.0,1.0,0.13999999999999999
5.0,32,conf_d,V400,0.01,5,1.0,1.0,1.0,0.04
5.0,32,conf_d,V400,0.05,5,1.0,1.0,1.0,0.11333333333333333
5.0,32,conf_d,V400,0.1,5,1.0,1.0,1.0,0.13999999999999999
5.0,32,crcfail_a,DS200,0.01,5,0.0,0.0,0.0,0.0
5.0,32,crcfail_a,DS200,0.05,5,0.0,0.0,0.0,0.0
5.0,32,crcfail_a,DS200,0.1,5,0.0,0.0,0.0,0.0
5.0,32,crcfail_a,DS300,0.01,5,0.0,0.0,0.0,0.0
5.0,32,crcfail_a,DS300,0.05,5,0.0,0.0,0.0,0.0
5.0,32,crcfail_a,DS300,0.1,5,0.0,0.0,0.0,0.0
5.0,32,crcfail_a,DS600,0.01,5,0.8800000000000001,0.6677436417896461,1.0922563582103542,0.0
5.0,32,crcfail_a,DS600,0.05,5,0.8800000000000001,0.6677436417896461,1.0922563582103542,0.0
5.0,32,crcfail_a,DS600,0.1,5,0.8800000000000001,0.6677436417896461,1.0922563582103542,0.0
5.0,32,crcfail_a,DS1000,0.01,5,1.0,1.0,1.0,0.0
5.0,32,crcfail_a,DS1000,0.05,5,1.0,1.0,1.0,0.0
5.0,32,crcfail_a,DS1000,0.1,5,1.0,1.0,1.0,0.0
5.0,32,crcfail_a,CDLA,0.01,5,0.0,0.0,0.0,0.0
5.0,32,crcfail_a,CDLA,0.05,5,0.0,0.0,0.0,0.0
5.0,32,crcfail_a,CDLA,0.1,5,0.0,0.0,0.0,0.0
5.0,32,crcfail_a,CDLB,0.01,5,0.013333333333333332,-0.009336246021941857,0.03600291268860852,0.0
5.0,32,crcfail_a,CDLB,0.05,5,0.013333333333333332,-0.009336246021941857,0.03600291268860852,0.0
5.0,32,crcfail_a,CDLB,0.1,5,0.013333333333333332,-0.009336246021941857,0.03600291268860852,0.0
5.0,32,crcfail_a,CDLD,0.01,5,0.0,0.0,0.0,0.0
5.0,32,crcfail_a,CDLD,0.05,5,0.0,0.0,0.0,0.0
5.0,32,crcfail_a,CDLD,0.1,5,0.0,0.0,0.0,0.0
5.0,32,crcfail_a,CDLE,0.01,5,0.0,0.0,0.0,0.0
5.0,32,crcfail_a,CDLE,0.05,5,0.0,0.0,0.0,0.0
5.0,32,crcfail_a,CDLE,0.1,5,0.0,0.0,0.0,0.0
5.0,32,crcfail_a,S2,0.01,5,1.0,1.0,1.0,0.0
5.0,32,crcfail_a,S2,0.05,5,1.0,1.0,1.0,0.0
5.0,32,crcfail_a,S2,0.1,5,1.0,1.0,1.0,0.0
5.0,32,crcfail_a,V30,0.01,5,0.0,0.0,0.0,0.0
5.0,32,crcfail_a,V30,0.05,5,0.0,0.0,0.0,0.0
5.0,32,crcfail_a,V30,0.1,5,0.0,0.0,0.0,0.0
5.0,32,crcfail_a,V90,0.01,5,0.0,0.0,0.0,0.0
5.0,32,crcfail_a,V90,0.05,5,0.0,0.0,0.0,0.0
5.0,32,crcfail_a,V90,0.1,5,0.0,0.0,0.0,0.0
5.0,32,crcfail_a,V150,0.01,5,0.9866666666666667,0.9639970873113916,1.009336246021942,0.0
5.0,32,crcfail_a,V150,0.05,5,0.9866666666666667,0.9639970873113916,1.009336246021942,0.0
5.0,32,crcfail_a,V150,0.1,5,0.9866666666666667,0.9639970873113916,1.009336246021942,0.0
5.0,32,crcfail_a,V250,0.01,5,1.0,1.0,1.0,0.0
5.0,32,crcfail_a,V250,0.05,5,1.0,1.0,1.0,0.0
5.0,32,crcfail_a,V250,0.1,5,1.0,1.0,1.0,0.0
5.0,32,crcfail_a,V400,0.01,5,1.0,1.0,1.0,0.0
5.0,32,crcfail_a,V400,0.05,5,1.0,1.0,1.0,0.0
5.0,32,crcfail_a,V400,0.1,5,1.0,1.0,1.0,0.0
5.0,32,crcfail_d,DS200,0.01,5,0.0,0.0,0.0,0.0
5.0,32,crcfail_d,DS200,0.05,5,0.0,0.0,0.0,0.0
5.0,32,crcfail_d,DS200,0.1,5,0.0,0.0,0.0,0.0
5.0,32,crcfail_d,DS300,0.01,5,0.006666666666666666,-0.011842967367985286,0.02517630070131862,0.0
5.0,32,crcfail_d,DS300,0.05,5,0.006666666666666666,-0.011842967367985286,0.02517630070131862,0.0
5.0,32,crcfail_d,DS300,0.1,5,0.006666666666666666,-0.011842967367985286,0.02517630070131862,0.0
5.0,32,crcfail_d,DS600,0.01,5,0.9933333333333334,0.9748236992986814,1.0118429673679854,0.0
5.0,32,crcfail_d,DS600,0.05,5,0.9933333333333334,0.9748236992986814,1.0118429673679854,0.0
5.0,32,crcfail_d,DS600,0.1,5,0.9933333333333334,0.9748236992986814,1.0118429673679854,0.0
5.0,32,crcfail_d,DS1000,0.01,5,1.0,1.0,1.0,0.0
5.0,32,crcfail_d,DS1000,0.05,5,1.0,1.0,1.0,0.0
5.0,32,crcfail_d,DS1000,0.1,5,1.0,1.0,1.0,0.0
5.0,32,crcfail_d,CDLA,0.01,5,0.0,0.0,0.0,0.0
5.0,32,crcfail_d,CDLA,0.05,5,0.0,0.0,0.0,0.0
5.0,32,crcfail_d,CDLA,0.1,5,0.0,0.0,0.0,0.0
5.0,32,crcfail_d,CDLB,0.01,5,0.013333333333333332,-0.009336246021941857,0.03600291268860852,0.0
5.0,32,crcfail_d,CDLB,0.05,5,0.013333333333333332,-0.009336246021941857,0.03600291268860852,0.0
5.0,32,crcfail_d,CDLB,0.1,5,0.013333333333333332,-0.009336246021941857,0.03600291268860852,0.0
5.0,32,crcfail_d,CDLD,0.01,5,0.0,0.0,0.0,0.0
5.0,32,crcfail_d,CDLD,0.05,5,0.0,0.0,0.0,0.0
5.0,32,crcfail_d,CDLD,0.1,5,0.0,0.0,0.0,0.0
5.0,32,crcfail_d,CDLE,0.01,5,0.0,0.0,0.0,0.0
5.0,32,crcfail_d,CDLE,0.05,5,0.0,0.0,0.0,0.0
5.0,32,crcfail_d,CDLE,0.1,5,0.0,0.0,0.0,0.0
5.0,32,crcfail_d,S2,0.01,5,1.0,1.0,1.0,0.0
5.0,32,crcfail_d,S2,0.05,5,1.0,1.0,1.0,0.0
5.0,32,crcfail_d,S2,0.1,5,1.0,1.0,1.0,0.0
5.0,32,crcfail_d,V30,0.01,5,0.0,0.0,0.0,0.0
5.0,32,crcfail_d,V30,0.05,5,0.0,0.0,0.0,0.0
5.0,32,crcfail_d,V30,0.1,5,0.0,0.0,0.0,0.0
5.0,32,crcfail_d,V90,0.01,5,0.0,0.0,0.0,0.0
5.0,32,crcfail_d,V90,0.05,5,0.0,0.0,0.0,0.0
5.0,32,crcfail_d,V90,0.1,5,0.0,0.0,0.0,0.0
5.0,32,crcfail_d,V150,0.01,5,0.9933333333333334,0.9748236992986814,1.0118429673679854,0.0
5.0,32,crcfail_d,V150,0.05,5,0.9933333333333334,0.9748236992986814,1.0118429673679854,0.0
5.0,32,crcfail_d,V150,0.1,5,0.9933333333333334,0.9748236992986814,1.0118429673679854,0.0
5.0,32,crcfail_d,V250,0.01,5,1.0,1.0,1.0,0.0
5.0,32,crcfail_d,V250,0.05,5,1.0,1.0,1.0,0.0
5.0,32,crcfail_d,V250,0.1,5,1.0,1.0,1.0,0.0
5.0,32,crcfail_d,V400,0.01,5,1.0,1.0,1.0,0.0
5.0,32,crcfail_d,V400,0.05,5,1.0,1.0,1.0,0.0
5.0,32,crcfail_d,V400,0.1,5,1.0,1.0,1.0,0.0
5.0,32,cf,DS200,0.01,5,0.006666666666666666,-0.011842967367985286,0.02517630070131862,0.006666666666666666
5.0,32,cf,DS200,0.05,5,0.02,-0.017019268069303903,0.05701926806930391,0.013333333333333332
5.0,32,cf,DS200,0.1,5,0.04666666666666667,0.009647398597362751,0.08368593473597058,0.03333333333333333
5.0,32,cf,DS300,0.01,5,0.006666666666666666,-0.011842967367985286,0.02517630070131862,0.006666666666666666
5.0,32,cf,DS300,0.05,5,0.02,-0.0026695793552751895,0.04266957935527519,0.013333333333333332
5.0,32,cf,DS300,0.1,5,0.05333333333333333,0.006142840767257594,0.10052382589940906,0.03333333333333333
5.0,32,cf,DS600,0.01,5,0.013333333333333332,-0.009336246021941857,0.03600291268860852,0.006666666666666666
5.0,32,cf,DS600,0.05,5,0.09333333333333334,-0.005481072168887144,0.1921477388355538,0.013333333333333332
5.0,32,cf,DS600,0.1,5,0.18,0.015482774106651886,0.3445172258933481,0.026666666666666665
5.0,32,cf,DS1000,0.01,5,0.02,-0.0026695793552751895,0.04266957935527519,0.006666666666666666
5.0,32,cf,DS1000,0.05,5,0.1,0.07073369889716391,0.1292663011028361,0.013333333333333332
5.0,32,cf,DS1000,0.1,5,0.16666666666666666,0.12527786672654118,0.20805546660679214,0.03333333333333333
5.0,32,cf,CDLA,0.01,5,0.16,0.08038705373000066,0.23961294626999935,0.006666666666666666
5.0,32,cf,CDLA,0.05,5,0.38666666666666666,0.3174099577544288,0.4559233755789045,0.013333333333333332
5.0,32,cf,CDLA,0.1,5,0.5266666666666666,0.3977619818150594,0.6555713515182738,0.03333333333333333
5.0,32,cf,CDLB,0.01,5,0.02,-0.03552890210395586,0.07552890210395587,0.006666666666666666
5.0,32,cf,CDLB,0.05,5,0.026666666666666665,-0.027297726156956782,0.08063105949029012,0.02
5.0,32,cf,CDLB,0.1,5,0.08666666666666667,0.01740995775442883,0.1559233755789045,0.03333333333333333
5.0,32,cf,CDLD,0.01,5,1.0,1.0,1.0,0.006666666666666666
5.0,32,cf,CDLD,0.05,5,1.0,1.0,1.0,0.013333333333333332
5.0,32,cf,CDLD,0.1,5,1.0,1.0,1.0,0.03333333333333333
5.0,32,cf,CDLE,0.01,5,1.0,1.0,1.0,0.006666666666666666
5.0,32,cf,CDLE,0.05,5,1.0,1.0,1.0,0.02
5.0,32,cf,CDLE,0.1,5,1.0,1.0,1.0,0.03333333333333333
5.0,32,cf,S2,0.01,5,0.07333333333333333,-0.01639544674459667,0.16306211341126334,0.006666666666666666
5.0,32,cf,S2,0.05,5,0.22000000000000003,0.09722097780053461,0.34277902219946543,0.013333333333333332
5.0,32,cf,S2,0.1,5,0.36,0.23109531514839274,0.4889046848516072,0.026666666666666665
5.0,32,cf,V30,0.01,5,0.013333333333333332,-0.009336246021941857,0.03600291268860852,0.006666666666666666
5.0,32,cf,V30,0.05,5,0.05333333333333333,-0.01592337557890451,0.12259004224557117,0.013333333333333332
5.0,32,cf,V30,0.1,5,0.09333333333333334,0.013720387063333991,0.1729462796033327,0.03333333333333333
5.0,32,cf,V90,0.01,5,0.0,0.0,0.0,0.006666666666666666
5.0,32,cf,V90,0.05,5,0.02,-0.0026695793552751895,0.04266957935527519,0.013333333333333332
5.0,32,cf,V90,0.1,5,0.06,-0.001389511099732725,0.12138951109973273,0.026666666666666665
5.0,32,cf,V150,0.01,5,0.006666666666666666,-0.011842967367985286,0.02517630070131862,0.006666666666666666
5.0,32,cf,V150,0.05,5,0.03333333333333333,-0.008055466606792135,0.07472213327345881,0.013333333333333332
5.0,32,cf,V150,0.1,5,0.05333333333333333,0.03066375397805814,0.07600291268860852,0.03333333333333333
5.0,32,cf,V250,0.01,5,0.006666666666666666,-0.011842967367985286,0.02517630070131862,0.006666666666666666
5.0,32,cf,V250,0.05,5,0.026666666666666665,-0.007961687789452256,0.061295021122785585,0.013333333333333332
5.0,32,cf,V250,0.1,5,0.04,-0.005339158710550379,0.08533915871055038,0.026666666666666665
5.0,32,cf,V400,0.01,5,0.0,0.0,0.0,0.006666666666666666
5.0,32,cf,V400,0.05,5,0.006666666666666666,-0.011842967367985286,0.02517630070131862,0.02
5.0,32,cf,V400,0.1,5,0.04,-0.013964392823623446,0.09396439282362345,0.03333333333333333
5.0,32,ct,DS200,0.01,5,0.04,-0.03403853613860781,0.11403853613860782,0.013333333333333332
5.0,32,ct,DS200,0.05,5,0.09333333333333334,-0.06802991514460445,0.25469658181127114,0.08666666666666667
5.0,32,ct,DS200,0.1,5,0.13333333333333333,-0.00702291606640984,0.27368958273307653,0.12666666666666665
5.0,32,ct,DS300,0.01,5,0.05333333333333333,-0.054595452313913564,0.16126211898058024,0.039999999999999994
5.0,32,ct,DS300,0.05,5,0.08,-0.05913040714907057,0.21913040714907056,0.08666666666666667
5.0,32,ct,DS300,0.1,5,0.14666666666666667,-0.02043340513428979,0.31376673846762315,0.12666666666666665
5.0,32,ct,DS600,0.01,5,0.013333333333333332,-0.009336246021941857,0.03600291268860852,0.02
5.0,32,ct,DS600,0.05,5,0.06666666666666668,-0.03471477425277568,0.16804810758610905,0.08666666666666667
5.0,32,ct,DS600,0.1,5,0.12666666666666665,-0.04247128620044796,0.29580461953378123,0.13333333333333333
5.0,32,ct,DS1000,0.01,5,0.02,-0.017019268069303903,0.05701926806930391,0.013333333333333332
5.0,32,ct,DS1000,0.05,5,0.10666666666666666,0.016937886588736628,0.1963954467445967,0.08666666666666667
5.0,32,ct,DS1000,0.1,5,0.16666666666666666,0.017437226252623395,0.3158961070807099,0.12666666666666665
5.0,32,ct,CDLA,0.01,5,0.03333333333333333,-0.05921483683992645,0.1258815035065931,0.03333333333333333
5.0,32,ct,CDLA,0.05,5,0.07333333333333333,-0.08802991514460445,0.23469658181127112,0.08666666666666667
